,DELAY BETWEEN RATES (ms),Batch Size,Number of Batches (per run),Number of runs,Delay Increment,Batch Size Increment,,,,,,
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44408,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44408,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.341,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.341,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.341,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.341,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.341,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.341,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.471,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.471,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.471,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.471,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.471,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.471,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.461,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.461,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.461,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.461,124.461,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44412,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44412,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44412,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44412,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.329,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.329,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.45,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.45,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4441,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.329,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.45,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.329,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.45,124.46,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.329,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.329,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.337,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1384,1.1385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1384,1.1385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44413,1.44422,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.478,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1384,1.1385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1384,1.1385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.337,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.337,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7882,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.475,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.475,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.337,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.337,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.337,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.337,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1384,1.13841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1384,1.13841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.475,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.468,124.475,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44426,Market,0,A
