sourceTimeband,sourceValueDate,sourceAccount,sourceExternalReference,sourceBalance,wrkACCOUNT NAME,wrkCurrency,wrkTime,wrkCounterparty,Firm,Center,ParentExtRefNo,DealType,ExecType,ValueDate,Adjustment,Notes,ExtRefNo,RedefaultValues,Portfolio,runningBalance
15:40:00,23/04/2010,Other identified receipts,RECEIPT,13264.5,OTHER IDENTIFIED RECEIPTS,GBP,15:40:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,05/11/2018,0,Other identified receipts/RECEIPT/05-11-18/15:40,5180605154003673,N,5,13264.5
16:05:00,23/04/2010,Other identified receipts,RECEIPT,13264.5,OTHER IDENTIFIED RECEIPTS,GBP,16:05:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,05/11/2018,0,Other identified receipts/RECEIPT/05-11-18/16:05,6180605160503674,N,6,13264.5
16:30:00,23/04/2010,Other identified receipts,RECEIPT,13264.5,OTHER IDENTIFIED RECEIPTS,GBP,16:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,05/11/2018,0,Other identified receipts/RECEIPT/05-11-18/16:30,7180605163003675,N,7,13264.5
17:00 (prev),26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,17:00:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,-2382.85,Other identified receipts/RECEIPT/08-11-18/17:00,0180605170003676,N,0,10881.65
09:30:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,09:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/09:30,1180605093003677,N,1,10881.65
12:45:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,12:45:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/12:45,2180605124503678,N,2,10881.65
14:15:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,14:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/14:15,3180605141503679,N,3,10881.65
15:15:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,15:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/15:15,4180605151503680,N,4,10881.65
15:40:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,15:40:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/15:40,5180605154003681,N,5,10881.65
16:05:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,16:05:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/16:05,6180605160503682,N,6,10881.65
16:30:00,26/04/2010,Other identified receipts,RECEIPT,10881.65,OTHER IDENTIFIED RECEIPTS,GBP,16:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,08/11/2018,0,Other identified receipts/RECEIPT/08-11-18/16:30,7180605163003683,N,7,10881.65
17:00 (prev),27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,17:00:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,5957.11,Other identified receipts/RECEIPT/09-11-18/17:00,0180605170003684,N,0,16838.76
09:30:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,09:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/09:30,1180605093003685,N,1,16838.76
12:45:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,12:45:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/12:45,2180605124503686,N,2,16838.76
14:15:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,14:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/14:15,3180605141503687,N,3,16838.76
15:15:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,15:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/15:15,4180605151503688,N,4,16838.76
15:40:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,15:40:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/15:40,5180605154003689,N,5,16838.76
16:05:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,16:05:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/16:05,6180605160503690,N,6,16838.76
16:30:00,27/04/2010,Other identified receipts,RECEIPT,16838.76,OTHER IDENTIFIED RECEIPTS,GBP,16:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,09/11/2018,0,Other identified receipts/RECEIPT/09-11-18/16:30,7180605163003691,N,7,16838.76
17:00 (prev),28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,17:00:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,-15965.05,Other identified receipts/RECEIPT/12-11-18/17:00,0180605170003692,N,0,873.71
09:30:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,09:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/09:30,1180605093003693,N,1,873.71
12:45:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,12:45:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/12:45,2180605124503694,N,2,873.71
14:15:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,14:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/14:15,3180605141503695,N,3,873.71
15:15:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,15:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/15:15,4180605151503696,N,4,873.71
15:40:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,15:40:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/15:40,5180605154003697,N,5,873.71
16:05:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,16:05:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/16:05,6180605160503698,N,6,873.71
16:30:00,28/04/2010,Other identified receipts,RECEIPT,873.71,OTHER IDENTIFIED RECEIPTS,GBP,16:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,12/11/2018,0,Other identified receipts/RECEIPT/12-11-18/16:30,7180605163003699,N,7,873.71
17:00 (prev),29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,17:00:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,1350.28,Other identified receipts/RECEIPT/13-11-18/17:00,0180605170003700,N,0,2223.99
09:30:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,09:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/09:30,1180605093003701,N,1,2223.99
12:45:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,12:45:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/12:45,2180605124503702,N,2,2223.99
14:15:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,14:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/14:15,3180605141503703,N,3,2223.99
15:15:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,15:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/15:15,4180605151503704,N,4,2223.99
15:40:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,15:40:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/15:40,5180605154003705,N,5,2223.99
16:05:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,16:05:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/16:05,6180605160503706,N,6,2223.99
16:30:00,29/04/2010,Other identified receipts,RECEIPT,2223.99,OTHER IDENTIFIED RECEIPTS,GBP,16:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,13/11/2018,0,Other identified receipts/RECEIPT/13-11-18/16:30,7180605163003707,N,7,2223.99
17:00 (prev),30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,17:00:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,50992.85,Other identified receipts/RECEIPT/14-11-18/17:00,0180605170003708,N,0,53216.84
09:30:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,09:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/09:30,1180605093003709,N,1,53216.84
12:45:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,12:45:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/12:45,2180605124503710,N,2,53216.84
14:15:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,14:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/14:15,3180605141503711,N,3,53216.84
15:15:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,15:15:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/15:15,4180605151503712,N,4,53216.84
15:40:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,15:40:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/15:40,5180605154003713,N,5,53216.84
16:05:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,16:05:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/16:05,6180605160503714,N,6,53216.84
16:30:00,30/04/2010,Other identified receipts,RECEIPT,53216.84,OTHER IDENTIFIED RECEIPTS,GBP,16:30:00,OTHER-OTH,OTHER,OTH,OTHERREC/RECEIPT,Account Amendment,1,14/11/2018,0,Other identified receipts/RECEIPT/14-11-18/16:30,7180605163003715,N,7,53216.84
09:30:00,05/03/2010,Retail,CREDIT,39316.92,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,39316.92,Retail/CREDIT/28-08-18/09:30,1180605093003716,N,1,39316.92
12:45:00,05/03/2010,Retail,CREDIT,39316.92,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,0,Retail/CREDIT/28-08-18/12:45,2180605124503717,N,2,39316.92
14:15:00,05/03/2010,Retail,CREDIT,39316.92,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,0,Retail/CREDIT/28-08-18/14:15,3180605141503718,N,3,39316.92
15:15:00,05/03/2010,Retail,CREDIT,39316.92,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,0,Retail/CREDIT/28-08-18/15:15,4180605151503719,N,4,39316.92
15:40:00,05/03/2010,Retail,CREDIT,52581.41,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,13264.49,Retail/CREDIT/28-08-18/15:40,5180605154003720,N,5,52581.41
16:05:00,05/03/2010,Retail,CREDIT,38125.5,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,-14455.91,Retail/CREDIT/28-08-18/16:05,6180605160503721,N,6,38125.5
16:30:00,05/03/2010,Retail,CREDIT,51628.28,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,28/08/2018,13502.78,Retail/CREDIT/28-08-18/16:30,7180605163003722,N,7,51628.28
09:30:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/09:30,1180605093003723,N,1,51628.28
12:45:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/12:45,2180605124503724,N,2,51628.28
14:15:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/14:15,3180605141503725,N,3,51628.28
15:15:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/15:15,4180605151503726,N,4,51628.28
15:40:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/15:40,5180605154003727,N,5,51628.28
16:05:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/16:05,6180605160503728,N,6,51628.28
16:30:00,15/03/2010,Retail,CREDIT,0,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,11/09/2018,0,Retail/CREDIT/11-09-18/16:30,7180605163003729,N,7,51628.28
09:30:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,-50039.72,Retail/CREDIT/01-10-18/09:30,1180605093003730,N,1,1588.56
12:45:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,0,Retail/CREDIT/01-10-18/12:45,2180605124503731,N,2,1588.56
14:15:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,0,Retail/CREDIT/01-10-18/14:15,3180605141503732,N,3,1588.56
15:15:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,0,Retail/CREDIT/01-10-18/15:15,4180605151503733,N,4,1588.56
15:40:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,0,Retail/CREDIT/01-10-18/15:40,5180605154003734,N,5,1588.56
16:05:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,0,Retail/CREDIT/01-10-18/16:05,6180605160503735,N,6,1588.56
16:30:00,29/03/2010,Retail,CREDIT,1588.56,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,01/10/2018,0,Retail/CREDIT/01-10-18/16:30,7180605163003736,N,7,1588.56
09:30:00,31/03/2010,Retail,CREDIT,0,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,0,Retail/CREDIT/03-10-18/09:30,1180605093003737,N,1,1588.56
12:45:00,31/03/2010,Retail,CREDIT,73629.86,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,72041.3,Retail/CREDIT/03-10-18/12:45,2180605124503738,N,2,73629.86
14:15:00,31/03/2010,Retail,CREDIT,73629.86,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,0,Retail/CREDIT/03-10-18/14:15,3180605141503739,N,3,73629.86
15:15:00,31/03/2010,Retail,CREDIT,73629.86,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,0,Retail/CREDIT/03-10-18/15:15,4180605151503740,N,4,73629.86
15:40:00,31/03/2010,Retail,CREDIT,73629.86,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,0,Retail/CREDIT/03-10-18/15:40,5180605154003741,N,5,73629.86
16:05:00,31/03/2010,Retail,CREDIT,73629.86,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,0,Retail/CREDIT/03-10-18/16:05,6180605160503742,N,6,73629.86
16:30:00,31/03/2010,Retail,CREDIT,73629.86,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,03/10/2018,0,Retail/CREDIT/03-10-18/16:30,7180605163003743,N,7,73629.86
09:30:00,01/04/2010,Retail,CREDIT,0,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,0,Retail/CREDIT/04-10-18/09:30,1180605093003744,N,1,73629.86
12:45:00,01/04/2010,Retail,CREDIT,39316.92,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,-34312.94,Retail/CREDIT/04-10-18/12:45,2180605124503745,N,2,39316.92
14:15:00,01/04/2010,Retail,CREDIT,98888.01,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,59571.09,Retail/CREDIT/04-10-18/14:15,3180605141503746,N,3,98888.01
15:15:00,01/04/2010,Retail,CREDIT,98888.01,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,0,Retail/CREDIT/04-10-18/15:15,4180605151503747,N,4,98888.01
15:40:00,01/04/2010,Retail,CREDIT,98888.01,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,0,Retail/CREDIT/04-10-18/15:40,5180605154003748,N,5,98888.01
16:05:00,01/04/2010,Retail,CREDIT,98888.01,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,0,Retail/CREDIT/04-10-18/16:05,6180605160503749,N,6,98888.01
16:30:00,01/04/2010,Retail,CREDIT,98888.01,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,04/10/2018,0,Retail/CREDIT/04-10-18/16:30,7180605163003750,N,7,98888.01
09:30:00,28/04/2010,Retail,CREDIT,0,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,0,Retail/CREDIT/12-11-18/09:30,1180605093003751,N,1,98888.01
12:45:00,28/04/2010,Retail,CREDIT,0,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,0,Retail/CREDIT/12-11-18/12:45,2180605124503752,N,2,98888.01
14:15:00,28/04/2010,Retail,CREDIT,14455.92,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,-84432.09,Retail/CREDIT/12-11-18/14:15,3180605141503753,N,3,14455.92
15:15:00,28/04/2010,Retail,CREDIT,14455.92,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,0,Retail/CREDIT/12-11-18/15:15,4180605151503754,N,4,14455.92
15:40:00,28/04/2010,Retail,CREDIT,14455.92,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,0,Retail/CREDIT/12-11-18/15:40,5180605154003755,N,5,14455.92
16:05:00,28/04/2010,Retail,CREDIT,14455.92,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,0,Retail/CREDIT/12-11-18/16:05,6180605160503756,N,6,14455.92
16:30:00,28/04/2010,Retail,CREDIT,45988.88,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/CREDIT,Account Amendment,1,12/11/2018,31532.96,Retail/CREDIT/12-11-18/16:30,7180605163003757,N,7,45988.88
09:30:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,-40.51,Retail/DEBIT/07-06-18/09:30,1180605093003758,N,1,-40.51
12:45:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,0,Retail/DEBIT/07-06-18/12:45,2180605124503759,N,2,-40.51
14:15:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,0,Retail/DEBIT/07-06-18/14:15,3180605141503760,N,3,-40.51
15:15:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,0,Retail/DEBIT/07-06-18/15:15,4180605151503761,N,4,-40.51
15:40:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,0,Retail/DEBIT/07-06-18/15:40,5180605154003762,N,5,-40.51
16:05:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,0,Retail/DEBIT/07-06-18/16:05,6180605160503763,N,6,-40.51
16:30:00,06/01/2010,Retail,DEBIT,-40.51,RETAIL,GBP,16:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,07/06/2018,0,Retail/DEBIT/07-06-18/16:30,7180605163003764,N,7,-40.51
09:30:00,12/01/2010,Retail,DEBIT,-79.43,RETAIL,GBP,09:30:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,15/06/2018,-38.92,Retail/DEBIT/15-06-18/09:30,1180605093003765,N,1,-79.43
12:45:00,12/01/2010,Retail,DEBIT,-79.43,RETAIL,GBP,12:45:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,15/06/2018,0,Retail/DEBIT/15-06-18/12:45,2180605124503766,N,2,-79.43
14:15:00,12/01/2010,Retail,DEBIT,-79.43,RETAIL,GBP,14:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,15/06/2018,0,Retail/DEBIT/15-06-18/14:15,3180605141503767,N,3,-79.43
15:15:00,12/01/2010,Retail,DEBIT,-79.43,RETAIL,GBP,15:15:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,15/06/2018,0,Retail/DEBIT/15-06-18/15:15,4180605151503768,N,4,-79.43
15:40:00,12/01/2010,Retail,DEBIT,-79.43,RETAIL,GBP,15:40:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,15/06/2018,0,Retail/DEBIT/15-06-18/15:40,5180605154003769,N,5,-79.43
16:05:00,12/01/2010,Retail,DEBIT,-79.43,RETAIL,GBP,16:05:00,RETAIL-OTH,RETAIL,OTH,RETAIL/DEBIT,Account Amendment,1,15/06/2018,0,Retail/DEBIT/15-06-18/16:05,6180605160503770,N,6,-79.43
